Feature ID	Taxon
seq264	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Vibrisseaceae; g__Phialocephala; s__fortinii
seq265	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Rhytismatales; f__Rhytismataceae; g__Coccomyces; s__australis
seq266	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq267	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Phialea; none
seq268	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Acrodontium; s__hydnicola
seq269	k__Fungi; none; none; none; none; none; none
seq270	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Coleophoma; s__paracylindrospora
seq271	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Acrodontium; s__hydnicola
seq272	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Dothioraceae; g__Dothiora; none
seq273	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena; s__zephirus
seq274	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq275	k__Fungi; none; none; none; none; none; none
seq276	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Sebacina; none
seq277	k__Fungi; p__Ascomycota; none; none; none; none; none
seq278	k__Fungi; none; none; none; none; none; none
seq279	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Phaeomoniellales; none; none; none
seq280	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Catillariaceae; none; none
seq281	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; none; none; none
seq282	k__Fungi; none; none; none; none; none; none
seq283	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae; none; none
seq284	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae; g__Chaetosphaeria; none
seq285	k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina; none
seq286	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; none
seq287	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria; s__angustiovoidea
seq288	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariales_fam_Incertae_sedis; none; none
seq289	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Zopfiella; s__tardifaciens
seq290	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Capnobotryella; s__renispora
seq291	k__Fungi; p__Ascomycota; none; none; none; none; none
seq292	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; s__hungaricus
seq293	k__Fungi; none; none; none; none; none; none
seq294	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq295	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Tetracladium; none
seq296	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; none
seq297	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Cryptocline; none
seq298	k__Fungi; p__Ascomycota; none; none; none; none; none
seq299	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Dothioraceae; g__Dothiora; none
seq300	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Myxotrichaceae; g__Oidiodendron; none
seq301	k__Fungi; p__Ascomycota; none; none; none; none; none
seq302	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Clavulinopsis; s__luteoalba
seq303	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq304	k__Fungi; p__Ascomycota; none; none; none; none; none
seq305	k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina; s__communis
seq306	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__basiparvispora
seq307	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Phaeomoniellales; none; none; none
seq308	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq309	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Rhytismatales; f__Rhytismataceae; g__Coccomyces; none
seq310	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq311	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq312	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; s__hungaricus
seq313	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; none; none
seq314	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq315	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq316	k__Fungi; p__Ascomycota; none; none; none; none; none
seq317	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidales; f__Gloniaceae; g__Cenococcum; s__geophilum
seq318	k__Fungi; p__Ascomycota; none; none; none; none; none
seq319	k__Fungi; p__Basidiomycota; none; none; none; none; none
seq320	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Herpotrichia; s__juniperi
seq321	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Myxozyma; s__monticola
seq322	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; none; none
seq323	k__Fungi; none; none; none; none; none; none
seq324	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Arachnopeziza; s__delicatula
seq325	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__chaetospira
seq326	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__macrocystis
seq327	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Acrodontium; s__hydnicola
seq328	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Sphaerulina; none
seq329	k__Fungi; p__Ascomycota; none; none; none; none; none
seq330	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; none; none
seq331	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; none; none; none
seq332	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Virgaria; s__nigra
seq333	k__Fungi; p__Ascomycota; none; none; none; none; none
seq334	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Sphaerulina; s__myriadea
seq335	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; s__tassiana
seq336	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__tardus
seq337	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Sordariales_fam_Incertae_sedis; none; none
seq338	k__Fungi; none; none; none; none; none; none
seq339	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; s__punctiformis
seq340	k__Fungi; none; none; none; none; none; none
seq341	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Tremellodendropsidales; none; none; none
seq342	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq343	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Aureobasidiaceae; none; none
seq344	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Ganodermataceae; g__Ganoderma; none
seq345	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Lopadostoma; s__americanum
seq346	k__Fungi; p__Ascomycota; c__Eurotiomycetes; none; none; none; none
seq347	k__Fungi; p__Ascomycota; none; none; none; none; none
seq348	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; none
seq349	k__Fungi; p__Ascomycota; none; none; none; none; none
seq350	k__Fungi; p__Ascomycota; none; none; none; none; none
seq351	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; none; none
seq352	k__Fungi; none; none; none; none; none; none
seq353	k__Fungi; p__Ascomycota; none; none; none; none; none
seq354	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Acervuloseptoria; none
seq355	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Pertusariales; f__Ochrolechiaceae; g__Ochrolechia; none
seq356	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; none; none
seq357	k__Fungi; none; none; none; none; none; none
seq358	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; none; none
seq359	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Lecanora; none
seq360	k__Fungi; p__Ascomycota; none; none; none; none; none
seq361	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; none; none
seq362	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq363	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; none; none
seq364	k__Fungi; p__Ascomycota; none; none; none; none; none
seq365	k__Fungi; none; none; none; none; none; none
seq366	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; none; none; none
seq367	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerelloides; s__madeirae
seq368	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; none
seq369	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Patellariales; f__Patellariaceae; g__Rhizodiscina; s__lignyota
seq370	k__Fungi; p__Ascomycota; none; none; none; none; none
seq371	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; none; none
seq372	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariales_fam_Incertae_sedis; none; none
seq373	k__Fungi; p__Ascomycota; none; none; none; none; none
seq374	k__Fungi; p__Basidiomycota; c__Tremellomycetes; none; none; none; none
seq375	k__Fungi; p__Mucoromycota; c__Mucoromycotina_cls_Incertae_sedis; o__Mucoromycotina_ord_Incertae_sedis; f__Mucoromycotina_fam_Incertae_sedis; g__Bifiguratus; s__adelaidae
seq376	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Acrodontium; s__hydnicola
seq377	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; none; none
seq378	k__Fungi; p__Ascomycota; none; none; none; none; none
seq379	k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina; none
seq380	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Sphaerulina; none
seq381	k__Fungi; p__Ascomycota; none; none; none; none; none
seq382	k__Fungi; p__Ascomycota; none; none; none; none; none
seq383	k__Fungi; p__Ascomycota; none; none; none; none; none
seq384	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Myxotrichaceae; g__Oidiodendron; none
seq385	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__restricta
seq386	k__Fungi; p__Ascomycota; none; none; none; none; none
seq387	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; none
seq388	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Lactifluus; none
seq389	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; none
seq390	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariales_fam_Incertae_sedis; none; none
seq391	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq392	k__Fungi; none; none; none; none; none; none
seq393	k__Fungi; p__Ascomycota; c__Eurotiomycetes; none; none; none; none
seq394	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Nectriopsis; none
seq395	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Physalacriaceae; g__Armillaria; s__borealis
seq396	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq397	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq398	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Geastrales; f__Sphaerobolaceae; g__Sphaerobolus; none
seq399	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Leptodontidium; none
seq400	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__restricta
seq401	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq402	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena; s__meliigena
seq403	k__Fungi; p__Ascomycota; none; none; none; none; none
seq404	k__Fungi; p__Ascomycota; none; none; none; none; none
seq405	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; none; none
seq406	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Omphalotaceae; g__Gymnopus; s__biformis
seq407	k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis; none
seq408	k__Fungi; p__Rozellomycota; c__Rozellomycotina_cls_Incertae_sedis; o__GS10; none; none; none
seq409	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq410	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; none
seq411	k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina; none
seq412	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Rhinocladiella; none
seq413	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; none
seq414	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Elaphomycetaceae; g__Elaphomyces; none
seq415	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Myxotrichaceae; g__Oidiodendron; none
seq416	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; g__Pachyphlodes; s__carnea
seq417	k__Fungi; none; none; none; none; none; none
seq418	k__Fungi; p__Ascomycota; none; none; none; none; none
seq419	k__Fungi; p__Ascomycota; none; none; none; none; none
seq420	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; none; none; none
seq421	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Omphalotaceae; g__Gymnopus; s__biformis
seq422	k__Fungi; p__Ascomycota; c__Saccharomycetes; none; none; none; none
seq423	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Septoria; none
seq424	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; none
seq425	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae; g__Helicoma; s__conicodentatum
seq426	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Apodus; s__deciduus
seq427	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__caryophyllea
seq428	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena; s__meliigena
seq429	k__Fungi; p__Ascomycota; none; none; none; none; none
seq430	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq431	k__Fungi; none; none; none; none; none; none
seq432	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq433	k__Fungi; p__Ascomycota; none; none; none; none; none
seq434	k__Fungi; p__Rozellomycota; c__Rozellomycotina_cls_Incertae_sedis; o__GS11; none; none; none
seq435	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; none
seq436	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiales_fam_Incertae_sedis; g__Arthrocatena; s__tenebrio
seq437	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Delicatula; s__integrella
seq438	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Dothioraceae; g__Dothiora; none
seq439	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Polyscytalum; none
seq440	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; none; none; none
seq441	k__Fungi; p__Ascomycota; none; none; none; none; none
seq442	k__Fungi; p__Ascomycota; c__Eurotiomycetes; none; none; none; none
seq443	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Trichomerium; none
seq444	k__Fungi; p__Ascomycota; none; none; none; none; none
seq445	k__Fungi; p__Ascomycota; none; none; none; none; none
seq446	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; none; none; none
seq447	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__fluviae
seq448	k__Fungi; none; none; none; none; none; none
seq449	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Pleurotheciales; f__Pleurotheciaceae; g__Pleurothecium; s__recurvatum
seq450	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq451	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Crocicreas; s__epicalamia
seq452	k__Fungi; p__Ascomycota; none; none; none; none; none
seq453	k__Fungi; none; none; none; none; none; none
seq454	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Clonostachys; s__candelabrum
seq455	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Pleurotheciales; f__Pleurotheciaceae; none; none
seq456	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__cuniculi
seq457	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Acrodontium; s__hydnicola
seq458	k__Fungi; p__Ascomycota; none; none; none; none; none
seq459	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq460	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq461	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Dothioraceae; g__Dothiora; none
seq462	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Rhizodermea; s__veluwensis
seq463	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Krasilnikovozyma; s__tahquamenonensis
seq464	k__Fungi; p__Ascomycota; c__Saccharomycetes; none; none; none; none
seq465	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq466	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Mycoarthris; s__corallina
seq467	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq468	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Rhinocladiella; none
seq469	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; s__punctiformis
seq470	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metarhizium; s__carneum
seq471	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Pleurotheciales; f__Pleurotheciaceae; none; none
seq472	k__Fungi; p__Ascomycota; none; none; none; none; none
seq473	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; none
seq474	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq475	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Parafabraea; s__caliginosa
